Location,Count Date,Day,24 Hr. Total Vol.
COMMUNITY AVENUE E/O CLOUD AVENUE,01/31/2012 12:00:00 AM,Tue,1278
COMMUNITY AVENUE E/O CLOUD AVENUE,01/30/2012 12:00:00 AM,Mon,1266
COMMUNITY AVENUE E/O CLOUD AVENUE,06/07/2009 12:00:00 AM,Sun,775
COMMUNITY AVENUE E/O CLOUD AVENUE,06/06/2009 12:00:00 AM,Sat,1029
COMMUNITY AVENUE E/O CLOUD AVENUE,06/05/2009 12:00:00 AM,Fri,1502
SAND CANYON ROAD S/O MM 6.57,02/27/2015 12:00:00 AM,Fri,386
COMMUNITY AVENUE E/O CLOUD AVENUE,06/04/2009 12:00:00 AM,Thur,1389
COMMUNITY AVENUE E/O CLOUD AVENUE,06/03/2009 12:00:00 AM,Wed,1371
COMMUNITY AVENUE E/O CLOUD AVENUE,06/02/2009 12:00:00 AM,Tue,1358
COMMUNITY AVENUE E/O CLOUD AVENUE,06/01/2009 12:00:00 AM,Mon,1354
COMMUNITY AVENUE W/O CLOUD AVENUE,06/07/2009 12:00:00 AM,Sun,795
COMMUNITY AVENUE W/O CLOUD AVENUE,06/06/2009 12:00:00 AM,Sat,1011
COMMUNITY AVENUE W/O CLOUD AVENUE,06/05/2009 12:00:00 AM,Fri,1306
COMMUNITY AVENUE W/O CLOUD AVENUE,06/04/2009 12:00:00 AM,Thur,1275
COMMUNITY AVENUE W/O CLOUD AVENUE,06/03/2009 12:00:00 AM,Wed,1296
COMMUNITY AVENUE W/O CLOUD AVENUE,06/02/2009 12:00:00 AM,Tue,1307
COMMUNITY AVENUE W/O CLOUD AVENUE,06/01/2009 12:00:00 AM,Mon,1243
COMPTON AVENUE N/O 70TH STREET,04/29/2013 12:00:00 AM,Mon,16864
COMPTON AVENUE S/O 64TH STREET,03/18/2012 12:00:00 AM,Sun,15491
COMPTON AVENUE S/O 64TH STREET,03/17/2012 12:00:00 AM,Sat,15401
COMPTON AVENUE S/O 64TH STREET,03/16/2012 12:00:00 AM,Fri,18066
COMPTON AVENUE S/O 64TH STREET,03/15/2012 12:00:00 AM,Thur,16998
COMPTON AVENUE S/O 73RD STREET,03/16/2012 12:00:00 AM,Fri,17530
SAND CANYON ROAD S/O MM 6.23,02/27/2015 12:00:00 AM,Fri,394
CRAGS DRIVE W/O SEMINOLE DRIVE,11/30/2009 12:00:00 AM,Mon,666
CRAIG AVENUE N/O GLEN CANYON ROAD,08/20/2008 12:00:00 AM,Wed,93
CRAIG AVENUE N/O GLEN CANYON ROAD,08/19/2008 12:00:00 AM,Tue,119
CRAIG AVENUE N/O GLEN CANYON ROAD,08/18/2008 12:00:00 AM,Mon,109
CRAIG AVENUE S/O GLEN CANYON ROAD,08/20/2008 12:00:00 AM,Wed,175
CRAIG AVENUE S/O GLEN CANYON ROAD,08/19/2008 12:00:00 AM,Tue,168
CRAIG AVENUE S/O GLEN CANYON ROAD,08/18/2008 12:00:00 AM,Mon,181
CREEDMORE DRIVE E/O OAKMAN DIRVE,09/01/2010 12:00:00 AM,Wed,81
CREEDMORE DRIVE E/O OAKMAN DIRVE,08/31/2010 12:00:00 AM,Tue,82
CRENSHAW BOULEVARD S/O IMPERIAL HIGHWAY,03/06/2013 12:00:00 AM,Wed,36027
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/30/2011 12:00:00 AM,Sun,21128
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/29/2011 12:00:00 AM,Sat,26934
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/28/2011 12:00:00 AM,Fri,30166
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/27/2011 12:00:00 AM,Thur,29124
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/26/2011 12:00:00 AM,Wed,30015
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/25/2011 12:00:00 AM,Tue,29211
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/24/2011 12:00:00 AM,Mon,28053
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/23/2011 12:00:00 AM,Sun,21141
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/22/2011 12:00:00 AM,Sat,26260
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/21/2011 12:00:00 AM,Fri,29912
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE (N),10/20/2011 12:00:00 AM,Thur,29027
CRENSHAW BOULEVARD S/O PALOS VERDES DRIVE N (0.5 MILES S/O),06/11/2013 12:00:00 AM,Tue,30112
CAMINO REAL AVENUE E/O TEMPLE CITY BOULEVARD,10/21/2013 12:00:00 AM,Mon,2736
CAMINO REAL AVENUE W/O TEMPLE CITY BOULEVARD,10/21/2013 12:00:00 AM,Mon,1878
CAMINO REAL W/O OAK AVENUE,07/18/2007 12:00:00 AM,Wed,351
CAMINO REAL W/O OAK AVENUE,07/17/2007 12:00:00 AM,Tue,356
CAMINO REAL W/O OAK AVENUE,07/16/2007 12:00:00 AM,Mon,375
CANDLELIGHT DRIVE W/O 1ST AVENUE,05/17/2010 12:00:00 AM,Mon,829
CANDLELIGHT DRIVE W/O 1ST AVENUE,05/16/2010 12:00:00 AM,Sun,667
CANDLELIGHT DRIVE W/O 1ST AVENUE,05/15/2010 12:00:00 AM,Sat,842
CANDLELIGHT DRIVE W/O 1ST AVENUE,05/14/2010 12:00:00 AM,Fri,927
CANDLELIGHT DRIVE W/O 1ST AVENUE,05/13/2010 12:00:00 AM,Thur,843
CANDLELIGHT DRIVE W/O 1ST AVENUE,05/12/2010 12:00:00 AM,Wed,863
CANDLELIGHT DRIVE W/O 1ST AVENUE,05/11/2010 12:00:00 AM,Tue,843
CANDLELIGHT DRIVE W/O TIGRINA AVENUE,05/04/2010 12:00:00 AM,Tue,1265
CANDLELIGHT DRIVE W/O TIGRINA AVENUE,05/03/2010 12:00:00 AM,Mon,1306
CANDLELIGHT DRIVE W/O TIGRINA AVENUE,05/02/2010 12:00:00 AM,Sun,682
CANDLELIGHT DRIVE W/O TIGRINA AVENUE,05/01/2010 12:00:00 AM,Sat,872
CANDLELIGHT DRIVE W/O TIGRINA AVENUE,04/30/2010 12:00:00 AM,Fri,1035
CANDLELIGHT DRIVE W/O TIGRINA AVENUE,04/29/2010 12:00:00 AM,Thur,1092
CANDLELIGHT DRIVE W/O TIGRINA AVENUE,04/28/2010 12:00:00 AM,Wed,1028
CANELONES DRIVE E/O PUNTA DEL ESTE DRIVE,03/18/2008 12:00:00 AM,Tue,548
CANELONES DRIVE W/O PUNTA DEL ESTE DRIVE,03/18/2008 12:00:00 AM,Tue,727
CANNING STREET W/O GARFIELD AVENUE,01/31/2013 12:00:00 AM,Thur,1137
CANON DRIVE W/O BANDINI STREET,07/30/2014 12:00:00 AM,Wed,225
CANON VIEW TRAIL N/O CIRCLE TRAIL,04/15/2007 12:00:00 AM,Sun,97
CANON VIEW TRAIL N/O CIRCLE TRAIL,04/14/2007 12:00:00 AM,Sat,94
CANON VIEW TRAIL N/O CIRCLE TRAIL,04/13/2007 12:00:00 AM,Fri,58
CITY TERRACE DRIVE W/O CARMELITA AVENUE,03/13/2011 12:00:00 AM,Sun,12037
CITY TERRACE DRIVE W/O CARMELITA AVENUE,03/12/2011 12:00:00 AM,Sat,13618
CITY TERRACE DRIVE W/O CARMELITA AVENUE,03/11/2011 12:00:00 AM,Fri,13324
CITY TERRACE DRIVE W/O CARMELITA AVENUE,03/10/2011 12:00:00 AM,Thur,13745
CITY TERRACE DRIVE W/O DITMAN AVENUE,04/21/2008 12:00:00 AM,Mon,6006
CITY TERRACE DRIVE W/O EASTERN AVENUE,03/19/2008 12:00:00 AM,Wed,11411
CITY TERRACE DRIVE W/O HAZARD AVENUE,03/19/2008 12:00:00 AM,Wed,12774
CITY TERRACE DRIVE W/O HELEN DRIVE,04/09/2008 12:00:00 AM,Wed,2653
CITY TERRACE DRIVE W/O HERBERT AVENUE,03/19/2008 12:00:00 AM,Wed,12688
CITY TERRACE DRIVE W/O RT 10 EBOFF/R,03/14/2011 12:00:00 AM,Mon,15607
CITY TERRACE DRIVE W/O RT 10 EBOFF/R,03/13/2011 12:00:00 AM,Sun,10663
CITY TERRACE DRIVE W/O RT 10 EBOFF/R,03/12/2011 12:00:00 AM,Sat,12521
CITY TERRACE DRIVE W/O RT 10 EBOFF/R,03/11/2011 12:00:00 AM,Fri,16548
CITY TERRACE DRIVE W/O RT 10 EBOFF/R,03/10/2011 12:00:00 AM,Thur,17119
CIVIC CENTER DRIVE N/O 3RD STREET,01/12/2010 12:00:00 AM,Tue,1468
CLANFIELD STREET E/O DESERT ROAD,10/10/2012 12:00:00 AM,Wed,86
CLANFIELD STREET E/O DESERT ROAD,10/09/2012 12:00:00 AM,Tue,108
CLANTON STREET W/O WALNUT GROVE AVENUE,01/25/2011 12:00:00 AM,Tue,988
CLANTON STREET W/O WALNUT GROVE AVENUE,01/24/2011 12:00:00 AM,Mon,958
CLANTON STREET W/O WALNUT GROVE AVENUE,01/23/2011 12:00:00 AM,Sun,578
CLANTON STREET W/O WALNUT GROVE AVENUE,01/22/2011 12:00:00 AM,Sat,694
CLANTON STREET W/O WALNUT GROVE AVENUE,01/21/2011 12:00:00 AM,Fri,1026
CLANTON STREET W/O WALNUT GROVE AVENUE,01/20/2011 12:00:00 AM,Thur,1012
CLARION DRIVE W/O ROYAL BOULEVARD,06/04/2012 12:00:00 AM,Mon,409
COMPTON AVENUE S/O 73RD STREET,03/15/2012 12:00:00 AM,Thur,16640
COMPTON AVENUE S/O FIRESTONE BOULEVARD,02/29/2012 12:00:00 AM,Wed,12047
COMPTON AVENUE S/O FIRESTONE BOULEVARD,02/28/2012 12:00:00 AM,Tue,11995
COMPTON AVENUE S/O NADEAU STREET,03/18/2012 12:00:00 AM,Sun,13817
COMPTON AVENUE S/O NADEAU STREET,03/17/2012 12:00:00 AM,Sat,14968
COMPTON AVENUE S/O NADEAU STREET,03/16/2012 12:00:00 AM,Fri,16726
COMPTON AVENUE S/O NADEAU STREET,03/15/2012 12:00:00 AM,Thur,16036
COMPTON BOULEVARD E/O ATLANTIC AVENUE,06/23/2009 12:00:00 AM,Tue,15135
COMPTON BOULEVARD E/O ATLANTIC AVENUE,06/22/2009 12:00:00 AM,Mon,15086
COMPTON BOULEVARD E/O ATLANTIC AVENUE,01/29/2007 12:00:00 AM,Mon,17856
COMPTON BOULEVARD W/O ATLANTIC AVENUE,06/23/2009 12:00:00 AM,Tue,17377
COMPTON BOULEVARD W/O ATLANTIC AVENUE,06/22/2009 12:00:00 AM,Mon,17641
COMPTON BOULEVARD W/O ATLANTIC AVENUE,01/29/2007 12:00:00 AM,Mon,18323
COMPTON BOULEVARD W/O WILLIAMS AVENUE,08/07/2013 12:00:00 AM,Wed,13634
CONCHA STREET E/O SANTA ANITA AVENUE,07/07/2008 12:00:00 AM,Mon,429
CONCHA STREET E/O SANTA ANITA AVENUE,07/06/2008 12:00:00 AM,Sun,688
CONCHA STREET E/O SANTA ANITA AVENUE,07/05/2008 12:00:00 AM,Sat,559
CONCHA STREET E/O SANTA ANITA AVENUE,07/04/2008 12:00:00 AM,Fri,307
CONCHA STREET E/O SANTA ANITA AVENUE,07/03/2008 12:00:00 AM,Thur,493
CRESCENT AVENUE E/O WALTONIA DRIVE,02/24/2008 12:00:00 AM,Sun,1316
CRESCENT AVENUE E/O WALTONIA DRIVE,02/23/2008 12:00:00 AM,Sat,1645
CRESCENT AVENUE E/O WALTONIA DRIVE,02/22/2008 12:00:00 AM,Fri,1832
CRESCENT AVENUE E/O WALTONIA DRIVE,02/21/2008 12:00:00 AM,Thur,1571
CRESCENT DRIVE N/O ALTADENA DRIVE,11/18/2008 12:00:00 AM,Tue,529
CRESCENT DRIVE N/O ALTADENA DRIVE,11/17/2008 12:00:00 AM,Mon,527
CRESCENT DRIVE N/O ALTADENA DRIVE (E),10/30/2011 12:00:00 AM,Sun,623
CRESCENT DRIVE N/O ALTADENA DRIVE (E),10/29/2011 12:00:00 AM,Sat,757
CRESCENT DRIVE N/O ALTADENA DRIVE (E),10/28/2011 12:00:00 AM,Fri,563
CRESCENT DRIVE N/O ALTADENA DRIVE (E),10/27/2011 12:00:00 AM,Thur,567
CRESCENT DRIVE N/O ALTADENA DRIVE (E),10/26/2011 12:00:00 AM,Wed,559
CREST DRIVE E/O LOOKOUT DRIVE,07/16/2012 12:00:00 AM,Mon,59
CRESTLINE DRIVE E/O HILLRISE DRIVE,05/26/2008 12:00:00 AM,Mon,477
CRESTLINE DRIVE E/O HILLRISE DRIVE,05/25/2008 12:00:00 AM,Sun,482
CRESTLINE DRIVE E/O HILLRISE DRIVE,05/24/2008 12:00:00 AM,Sat,530
CRESTLINE DRIVE E/O HILLRISE DRIVE,05/23/2008 12:00:00 AM,Fri,602
CRESTLINE DRIVE E/O HILLRISE DRIVE,05/22/2008 12:00:00 AM,Thur,600
CRESTLINE DRIVE E/O HILLRISE DRIVE,05/21/2008 12:00:00 AM,Wed,571
CRESTLINE DRIVE E/O PORTSIDE DRIVE,05/26/2008 12:00:00 AM,Mon,585
CRESTLINE DRIVE E/O PORTSIDE DRIVE,05/25/2008 12:00:00 AM,Sun,553
CRESTLINE DRIVE E/O PORTSIDE DRIVE,05/24/2008 12:00:00 AM,Sat,646
CRESTLINE DRIVE E/O PORTSIDE DRIVE,05/23/2008 12:00:00 AM,Fri,743
CRESTLINE DRIVE E/O PORTSIDE DRIVE,05/22/2008 12:00:00 AM,Thur,690
CRESTLINE DRIVE E/O PORTSIDE DRIVE,05/21/2008 12:00:00 AM,Wed,684
CANON VIEW TRAIL N/O CIRCLE TRAIL,04/12/2007 12:00:00 AM,Thur,82
CANON VIEW TRAIL N/O CIRCLE TRAIL,04/11/2007 12:00:00 AM,Wed,80
CANTARIA AVENUE N/O MESCAL STREET,03/22/2011 12:00:00 AM,Tue,655
CANTARIA AVENUE S/O MESCAL STREET,03/22/2011 12:00:00 AM,Tue,586
BENAVON STREET W/O MILNA AVENUE,02/27/2015 12:00:00 AM,Fri,953
CANTARIA AVENUE S/O SORDELLO STREET,08/30/2009 12:00:00 AM,Sun,1796
CANTARIA AVENUE S/O SORDELLO STREET,08/29/2009 12:00:00 AM,Sat,1869
CANTARIA AVENUE S/O SORDELLO STREET,08/28/2009 12:00:00 AM,Fri,2268
CANTARIA AVENUE S/O SORDELLO STREET,08/27/2009 12:00:00 AM,Thur,2127
CANYADA AVENUE N/O CROSBY STREET,01/16/2013 12:00:00 AM,Wed,242
CANYON CREST ROAD W/O CANYON RIDGE DRIVE,12/05/2007 12:00:00 AM,Wed,1703
CANYON CREST ROAD W/O CANYON RIDGE DRIVE,11/14/2007 12:00:00 AM,Wed,2242
CANYON CREST ROAD W/O CANYON RIDGE DRIVE,11/13/2007 12:00:00 AM,Tue,2523
CANYON CREST ROAD W/O CANYON RIDGE ROAD,12/04/2007 12:00:00 AM,Tue,1756
CANYON CREST ROAD W/O CANYON RIDGE ROAD,12/03/2007 12:00:00 AM,Mon,1646
CANYON CREST ROAD W/O CANYON RIDGE ROAD,12/02/2007 12:00:00 AM,Sun,1611
CANYON CREST ROAD W/O CANYON RIDGE ROAD,12/01/2007 12:00:00 AM,Sat,1736
CANYON CREST ROAD W/O CANYON RIDGE ROAD,11/30/2007 12:00:00 AM,Fri,1692
CANYON CREST ROAD W/O CANYON RIDGE ROAD,11/29/2007 12:00:00 AM,Thur,1795
CANYON CREST ROAD W/O LINCOLN AVENUE,04/16/2013 12:00:00 AM,Tue,1990
CANYON CREST ROAD W/O LINCOLN AVENUE,09/04/2012 12:00:00 AM,Tue,3095
CANYON CREST ROAD W/O LINCOLN AVENUE,09/03/2012 12:00:00 AM,Mon,2233
CANYON CREST ROAD W/O LINCOLN AVENUE,09/02/2012 12:00:00 AM,Sun,2333
CANYON CREST ROAD W/O LINCOLN AVENUE,09/01/2012 12:00:00 AM,Sat,2819
CANYON CREST ROAD W/O LINCOLN AVENUE,08/31/2012 12:00:00 AM,Fri,3204
CANYON CREST ROAD W/O LINCOLN AVENUE,08/30/2012 12:00:00 AM,Thur,2741
CLARION DRIVE W/O ROYAL BOULEVARD,06/03/2012 12:00:00 AM,Sun,362
CLARION DRIVE W/O ROYAL BOULEVARD,06/02/2012 12:00:00 AM,Sat,406
CLARION DRIVE W/O ROYAL BOULEVARD,06/01/2012 12:00:00 AM,Fri,386
CLARION DRIVE W/O ROYAL BOULEVARD,05/31/2012 12:00:00 AM,Thur,396
CLARK AVENUE S/O ARTESIA BOULEVARD,05/21/2007 12:00:00 AM,Mon,20909
CLARK AVENUE S/O ARTESIA BOULEVARD,05/20/2007 12:00:00 AM,Sun,15471
CLARK AVENUE S/O ARTESIA BOULEVARD,05/19/2007 12:00:00 AM,Sat,19212
CLARK AVENUE S/O ARTESIA BOULEVARD,05/18/2007 12:00:00 AM,Fri,22536
CLARK AVENUE S/O ARTESIA BOULEVARD,05/17/2007 12:00:00 AM,Thur,21335
CLARK AVENUE W/O KINBRAE AVENUE,10/08/2013 12:00:00 AM,Tue,4453
CLELA AVENUE N/O HUBBARD STREET,03/20/2012 12:00:00 AM,Tue,1126
CLELA AVENUE S/O VANCOUVER AVENUE,04/12/2011 12:00:00 AM,Tue,754
CLOUD AVENUE N/O COMMUNITY AVENUE,06/17/2009 12:00:00 AM,Wed,2007
VISTA DEL RIO DRIVE N/O SOLANA COURT,02/27/2015 12:00:00 AM,Fri,1560
CLOUD AVENUE N/O COMMUNITY AVENUE,06/16/2009 12:00:00 AM,Tue,2037
CLOUD AVENUE N/O COMMUNITY AVENUE,06/15/2009 12:00:00 AM,Mon,2033
CLOUD AVENUE N/O COMMUNITY AVENUE,06/14/2009 12:00:00 AM,Sun,1359
CLOUD AVENUE N/O COMMUNITY AVENUE,06/13/2009 12:00:00 AM,Sat,1738
CLOUD AVENUE N/O COMMUNITY AVENUE,06/12/2009 12:00:00 AM,Fri,2082
CLOUD AVENUE N/O COMMUNITY AVENUE,06/11/2009 12:00:00 AM,Thur,1956
CLOUD AVENUE N/O COMMUNITY AVENUE,06/10/2009 12:00:00 AM,Wed,1916
CLOUD AVENUE N/O COMMUNITY AVENUE,06/02/2009 12:00:00 AM,Tue,2112
CLOUD AVENUE N/O COMMUNITY AVENUE,06/01/2009 12:00:00 AM,Mon,2118
CLOUD AVENUE S/O ALTURA AVENUE,06/07/2009 12:00:00 AM,Sun,251
CLOUD AVENUE S/O ALTURA AVENUE,06/06/2009 12:00:00 AM,Sat,273
CLOUD AVENUE S/O ALTURA AVENUE,06/05/2009 12:00:00 AM,Fri,607
CLOUD AVENUE S/O ALTURA AVENUE,06/04/2009 12:00:00 AM,Thur,570
CONCHA STREET E/O SANTA ANITA AVENUE,07/02/2008 12:00:00 AM,Wed,435
CONCHA STREET E/O SANTA ANITA AVENUE,07/01/2008 12:00:00 AM,Tue,498
CONCHA STREET W/O SANTA ANITA AVENUE,07/07/2008 12:00:00 AM,Mon,384
CONCHA STREET W/O SANTA ANITA AVENUE,07/06/2008 12:00:00 AM,Sun,527
MOUNT BALDY ROAD N/O SHINN ROAD,02/27/2015 12:00:00 AM,Fri,2156
CONCHA STREET W/O SANTA ANITA AVENUE,07/05/2008 12:00:00 AM,Sat,450
CONCHA STREET W/O SANTA ANITA AVENUE,07/04/2008 12:00:00 AM,Fri,286
CONCHA STREET W/O SANTA ANITA AVENUE,07/03/2008 12:00:00 AM,Thur,451
CONCHA STREET W/O SANTA ANITA AVENUE,07/02/2008 12:00:00 AM,Wed,429
CONCHA STREET W/O SANTA ANITA AVENUE,07/01/2008 12:00:00 AM,Tue,462
CONCOURSE AVENUE S/O ALLSTON STREET,10/16/2007 12:00:00 AM,Tue,6814
CONCOURSE AVENUE S/O ALLSTON STREET,10/15/2007 12:00:00 AM,Mon,6808
CONCOURSE AVENUE S/O EASTON STREET,10/16/2007 12:00:00 AM,Tue,6565
CONCOURSE AVENUE S/O EASTON STREET,10/15/2007 12:00:00 AM,Mon,6529
CONCOURSE AVENUE S/O NORTHSIDE DRIVE,10/16/2007 12:00:00 AM,Tue,6562
CONCOURSE AVENUE S/O NORTHSIDE DRIVE,10/15/2007 12:00:00 AM,Mon,6527
CONDON AVENUE N/O 111TH STREET,02/23/2011 12:00:00 AM,Wed,807
CONDON AVENUE S/O 104TH STREET,05/08/2011 12:00:00 AM,Sun,787
CONDON AVENUE S/O 104TH STREET,05/07/2011 12:00:00 AM,Sat,1174
CONDON AVENUE S/O 104TH STREET,05/06/2011 12:00:00 AM,Fri,1102
CONDON AVENUE S/O 104TH STREET,05/05/2011 12:00:00 AM,Thur,1049
CONDON AVENUE S/O 104TH STREET,05/04/2011 12:00:00 AM,Wed,901
MILNA AVENUE N/O BENAVON STREET,02/28/2015 12:00:00 AM,Sat,294
CONDON AVENUE S/O 111TH STREET,02/23/2011 12:00:00 AM,Wed,287
CONSTITUTION AVENUE E/O THE OLD ROAD,10/10/2007 12:00:00 AM,Wed,7328
CONSTITUTION AVENUE W/O THE OLD ROAD,10/10/2007 12:00:00 AM,Wed,3836
CONVERSE AVENUE N/O 61ST STREET,09/02/2009 12:00:00 AM,Wed,865
ARTESIA BOULEVARD W/O INDUSTRY CIRCLE E,01/13/2009 12:00:00 AM,Tue,16002
ARTESIA BOULEVARD W/O INDUSTRY CIRCLE EAST,01/18/2009 12:00:00 AM,Sun,7687
ARTESIA BOULEVARD W/O INDUSTRY CIRCLE EAST,01/17/2009 12:00:00 AM,Sat,10116
ARTESIA BOULEVARD W/O INDUSTRY CIRCLE EAST,01/16/2009 12:00:00 AM,Fri,17107
ARTESIA BOULEVARD W/O INDUSTRY CIRCLE EAST,01/15/2009 12:00:00 AM,Thur,16266
ARTESIA BOULEVARD W/O INDUSTRY CIRCLE EAST,01/14/2009 12:00:00 AM,Wed,15967
ARTESIA BOULEVARD W/O INDUSTRY CIRCLE WEST,01/19/2009 12:00:00 AM,Mon,16355
CANYON CREST ROAD W/O LINCOLN AVENUE,12/05/2007 12:00:00 AM,Wed,1830
CANYON CREST ROAD W/O LINCOLN AVENUE,12/04/2007 12:00:00 AM,Tue,1924
CANYON CREST ROAD W/O LINCOLN AVENUE,12/03/2007 12:00:00 AM,Mon,1810
CANYON CREST ROAD W/O LINCOLN AVENUE,12/02/2007 12:00:00 AM,Sun,1758
CANYON CREST ROAD W/O LINCOLN AVENUE,12/01/2007 12:00:00 AM,Sat,1858
CANYON CREST ROAD W/O LINCOLN AVENUE,11/30/2007 12:00:00 AM,Fri,2008
CANYON CREST ROAD W/O LINCOLN AVENUE,11/29/2007 12:00:00 AM,Thur,1929
CANYON CREST ROAD W/O LINCOLN AVENUE,11/14/2007 12:00:00 AM,Wed,1800
CANYON CREST ROAD W/O LINCOLN AVENUE,11/13/2007 12:00:00 AM,Tue,2001
CANYON RIDGE DRIVE N/O CANYON CREST ROAD,11/14/2007 12:00:00 AM,Wed,104
CANYON RIDGE DRIVE N/O CANYON CREST ROAD,11/13/2007 12:00:00 AM,Tue,122
CAPROCK ROAD N/O SWEETCAP LANE,08/03/2009 12:00:00 AM,Mon,122
CAPROCK ROAD N/O SWEETWATER DRIVE,08/03/2009 12:00:00 AM,Mon,396
CAPROCK ROAD S/O SIERRA HIGHWAY,08/03/2009 12:00:00 AM,Mon,519
CAPROCK ROAD S/O SWEETWATER DRIVE,08/03/2009 12:00:00 AM,Mon,153
CARAWAY DRIVE E/O BASETDALE AVENUE,10/19/2008 12:00:00 AM,Sun,157
CARAWAY DRIVE E/O BASETDALE AVENUE,10/18/2008 12:00:00 AM,Sat,210
CARAWAY DRIVE E/O BASETDALE AVENUE,10/17/2008 12:00:00 AM,Fri,782
CARAWAY DRIVE E/O BASETDALE AVENUE,10/16/2008 12:00:00 AM,Thur,803
CARAWAY DRIVE E/O EAGLEMONT DRIVE,10/19/2008 12:00:00 AM,Sun,528
CARAWAY DRIVE E/O EAGLEMONT DRIVE,10/18/2008 12:00:00 AM,Sat,653
CARAWAY DRIVE E/O EAGLEMONT DRIVE,10/17/2008 12:00:00 AM,Fri,1168
CARAWAY DRIVE E/O EAGLEMONT DRIVE,10/16/2008 12:00:00 AM,Thur,1123
SAND CANYON ROAD S/O MM 6.57,02/28/2015 12:00:00 AM,Sat,391
CLOUD AVENUE S/O ALTURA AVENUE,06/03/2009 12:00:00 AM,Wed,628
CLOUD AVENUE S/O ALTURA AVENUE,06/02/2009 12:00:00 AM,Tue,614
CLOUD AVENUE S/O ALTURA AVENUE,06/01/2009 12:00:00 AM,Mon,625
CLOUD AVENUE S/O COMMUNITY AVENUE,06/07/2009 12:00:00 AM,Sun,627
CLOUD AVENUE S/O COMMUNITY AVENUE,06/06/2009 12:00:00 AM,Sat,767
CLOUD AVENUE S/O COMMUNITY AVENUE,06/05/2009 12:00:00 AM,Fri,1358
CLOUD AVENUE S/O COMMUNITY AVENUE,06/04/2009 12:00:00 AM,Thur,1151
CLOUD AVENUE S/O COMMUNITY AVENUE,06/03/2009 12:00:00 AM,Wed,1254
CLOUD AVENUE S/O COMMUNITY AVENUE,06/02/2009 12:00:00 AM,Tue,1157
CLOUD AVENUE S/O COMMUNITY AVENUE,06/01/2009 12:00:00 AM,Mon,1202
CLOUD AVENUE S/O EVELYN STREET,06/07/2009 12:00:00 AM,Sun,468
CLOUD AVENUE S/O EVELYN STREET,06/06/2009 12:00:00 AM,Sat,565
CLOUD AVENUE S/O EVELYN STREET,06/05/2009 12:00:00 AM,Fri,1185
CLOUD AVENUE S/O EVELYN STREET,06/04/2009 12:00:00 AM,Thur,1081
CLOUD AVENUE S/O EVELYN STREET,06/03/2009 12:00:00 AM,Wed,1100
CLOUD AVENUE S/O EVELYN STREET,06/02/2009 12:00:00 AM,Tue,1104
CLOUD AVENUE S/O EVELYN STREET,06/01/2009 12:00:00 AM,Mon,1103
SAND CANYON ROAD S/O MM 6.23,02/28/2015 12:00:00 AM,Sat,395
CLOUD AVENUE S/O PROSPECT AVENUE,06/07/2009 12:00:00 AM,Sun,557
CLOUD AVENUE S/O PROSPECT AVENUE,06/06/2009 12:00:00 AM,Sat,639
CLOUD AVENUE S/O PROSPECT AVENUE,06/05/2009 12:00:00 AM,Fri,1246
CLOUD AVENUE S/O PROSPECT AVENUE,06/04/2009 12:00:00 AM,Thur,1079
CLOUD AVENUE S/O PROSPECT AVENUE,06/03/2009 12:00:00 AM,Wed,1118
CLOUD AVENUE S/O PROSPECT AVENUE,06/02/2009 12:00:00 AM,Tue,1065
CLOUD AVENUE S/O PROSPECT AVENUE,06/01/2009 12:00:00 AM,Mon,1108
CLOVERGLEN DRIVE N/O BURTREE STREET,05/05/2009 12:00:00 AM,Tue,924
CLOVERGLEN DRIVE N/O HARVEST MOON STREET,05/05/2009 12:00:00 AM,Tue,843
CONVERSE AVENUE N/O 62ND STREET,09/08/2009 12:00:00 AM,Tue,837
CONVERSE AVENUE N/O 63RD STREET,09/02/2009 12:00:00 AM,Wed,925
CONVERSE AVENUE N/O GAGE AVENUE,09/02/2009 12:00:00 AM,Wed,991
COOLHURST DRIVE E/O DUCHESS DRIVE,08/25/2010 12:00:00 AM,Wed,406
COOLHURST DRIVE E/O VICKI DRIVE,10/20/2009 12:00:00 AM,Tue,482
COOLHURST DRIVE W/O BOER AVENUE,10/20/2009 12:00:00 AM,Tue,513
COOLHURST DRIVE W/O DUCHESS DRIVE,08/25/2010 12:00:00 AM,Wed,427
COOLIDGE WAY S/O SOUTHSIDE DRIVE,08/04/2013 12:00:00 AM,Sun,571
VISTA DEL RIO DRIVE N/O SOLANA COURT,02/28/2015 12:00:00 AM,Sat,707
